450	PH-32145	rtc	2025-08-06	18:39:43.467	155	67
451	KG-27937	rtc	2025-08-06	18:39:43.519	138	68
452	GL-58876	rtc	2025-08-06	18:39:56.424	129	73
453	RL-10411	rtc	2025-08-06	18:39:56.757	115	65
454	FC-09405	rtc	2025-08-06	18:39:58.111	110	69
455	HP-27244	rtc	2025-08-06	18:40:03.727	128	100
456	FP-11094	rtc	2025-08-06	18:40:20.49	123	75
457	KV-92742	rtc	2025-08-06	18:40:35.953	86	41
458	HF-30556	rtc	2025-08-06	18:40:42.514	140	82
459	TH-65977	rtc	2025-08-06	18:41:03.942	146	84
460	KT-68443	rtc	2025-08-06	18:41:12.921	152	88
461	NL-90084	rtc	2025-08-06	18:41:33.342	140	74
462	KG-27937	rtc	2025-08-06	18:41:55.704	149	79
463	CX-75815	rtc	2025-08-06	18:41:56.376	134	71
464	PH-32145	rtc	2025-08-06	18:41:56.918	159	74
465	RN-25892	rtc	2025-08-06	18:41:56.951	134	60
466	GL-58876	rtc	2025-08-06	18:42:05.493	157	82
467	RL-10411	rtc	2025-08-06	18:42:06.778	141	82
468	FZ-15781	rtc	2025-08-06	18:42:08.1	140	86
469	FC-09405	rtc	2025-08-06	18:42:29.919	129	75
470	KV-68730	rtc	2025-08-06	18:42:36.147	152	110
471	KV-68730	rtc	2025-08-06	18:44:58.298	166	111
472	SR-71355	rtc	2025-08-06	18:45:12.563	150	111
473	FC-09405	rtc	2025-08-06	18:45:22.886	134	88
474	PS-01367	rtc	2025-08-06	18:45:23.522	128	93
475	HF-30556	rtc	2025-08-06	18:46:22.165	112	70
476	FP-11094	rtc	2025-08-06	18:46:22.426	147	91
477	PH-32145	rtc	2025-08-06	18:46:49.319	157	96
478	FZ-15781	rtc	2025-08-06	18:46:49.898	134	92
479	GL-58876	rtc	2025-08-06	18:46:50.115	153	84
480	HP-27244	rtc	2025-08-06	18:47:16.377	158	90
481	RG-05774	rtc	2025-08-06	18:47:17.586	150	91
482	FC-09405	rtc	2025-08-06	18:49:16.511	141	89
483	RN-25892	rtc	2025-08-06	18:49:19.7	134	86
484	RS-19535	rtc	2025-08-06	18:49:19.838	152	89
485	FP-11094	rtc	2025-08-06	18:49:22.863	153	93
486	SR-71355	rtc	2025-08-06	18:49:23.482	143	85
487	HF-30556	rtc	2025-08-06	18:49:24.051	137	87
488	FZ-15781	rtc	2025-08-06	18:49:24.454	158	88
489	PH-32145	rtc	2025-08-06	18:49:25.783	162	85
490	PS-01367	rtc	2025-08-06	18:49:25.811	139	76
491	NL-90084	rtc	2025-08-06	18:49:31.918	130	105
492	KV-68730	rtc	2025-08-06	18:50:12.006	168	99
493	LP-96841	rtc	2025-08-06	18:50:52.095	139	59
494	KV-92742	rtc	2025-08-06	18:50:52.497	128	61
495	RS-19535	rtc	2025-08-06	18:51:26.149	139	82
496	SR-71355	rtc	2025-08-06	18:51:41.229	144	72
497	KX-04815	rtc	2025-08-06	18:51:51.483	122	95
498	FZ-15781	rtc	2025-08-06	18:51:56.503	147	69
499	FP-11094	rtc	2025-08-06	18:52:02.664	138	67
500	HF-30556	rtc	2025-08-06	18:52:02.679	121	63
501	PS-01367	rtc	2025-08-06	18:52:02.981	134	66
502	NL-90084	rtc	2025-08-06	18:52:03.331	152	69
503	PH-32145	rtc	2025-08-06	18:52:03.162	153	72
504	RL-10411	rtc	2025-08-06	18:52:14.671	119	73
505	GL-58876	rtc	2025-08-06	18:52:16.215	137	79
506	FC-09405	rtc	2025-08-06	18:52:23.504	139	79
507	RN-25892	rtc	2025-08-06	18:52:45.68	135	68
508	LP-96841	rtc	2025-08-06	18:52:47.074	138	62
509	HP-27244	rtc	2025-08-06	18:53:03.696	152	73
510	KV-92742	rtc	2025-08-06	18:53:05.152	122	94
511	LC-30098	rtc	2025-08-06	18:53:25.639	134	61
512	SK-49480	rtc	2025-08-06	18:53:27.559	155	77
513	RS-19535	rtc	2025-08-06	18:53:38.973	150	98
514	SR-71355	rtc	2025-08-06	18:54:05.239	152	95
515	KT-68443	rtc	2025-08-06	18:54:06.544	126	98
516	LS-90239	rtc	2025-08-06	18:54:07.1	161	90
517	RL-10411	rtc	2025-08-06	18:54:11.867	136	73
518	NL-90084	rtc	2025-08-06	18:54:12.654	156	79
519	GL-58876	rtc	2025-08-06	18:54:18.049	152	77
520	FP-11094	rtc	2025-08-06	18:54:23.117	146	81
521	RN-25892	rtc	2025-08-06	18:54:38.337	138	75
522	LP-96841	rtc	2025-08-06	18:54:48.257	141	62
523	FC-09405	rtc	2025-08-06	18:55:07.468	130	96
524	HP-27244	rtc	2025-08-06	18:55:11.031	153	86
525	HF-30556	rtc	2025-08-06	18:55:35.475	137	80
526	PS-01367	rtc	2025-08-06	18:55:35.797	158	86
527	LC-30098	rtc	2025-08-06	18:55:37.049	138	59
528	RL-10411	rtc	2025-08-06	18:56:16.68	147	98
529	GL-58876	rtc	2025-08-06	18:56:18.357	163	107
530	LS-90239	rtc	2025-08-06	18:56:19.758	141	111
531	NL-90084	rtc	2025-08-06	18:56:19.584	153	105
532	FW-36577	rtc	2025-08-06	18:56:38.336	170	111
533	PS-01367	rtc	2025-08-06	18:56:43.867	106	79
534	FP-11094	rtc	2025-08-06	18:56:45.21	143	106
535	LP-50675	rtc	2025-08-06	18:56:48.989	129	56
536	SR-71355	rtc	2025-08-06	18:56:51.453	92	39
537	RN-25892	rtc	2025-08-06	18:56:51.797	140	96
538	LP-96841	rtc	2025-08-06	18:56:57.276	131	85
539	RS-19535	rtc	2025-08-06	18:56:57.995	125	100
540	PH-32145	rtc	2025-08-06	18:57:11.538	155	107
541	PX-67625	rtc	2025-08-06	18:57:16.013	137	110
542	PH-32145	rtc	2025-08-06	18:57:17.528	134	96
543	HP-27244	rtc	2025-08-06	18:57:33.03	125	104
544	FZ-15781	rtc	2025-08-06	18:57:42.085	163	143
545	FZ-15781	rtc	2025-08-06	18:57:47.669	89	99
546	KV-02982	rtc	2025-08-06	18:57:49.406	124	48
547	NL-90084	rtc	2025-08-06	18:57:57.852	149	118
548	RS-19535	rtc	2025-08-06	18:57:58.083	156	107
549	KT-68443	rtc	2025-08-06	18:57:58.9	109	112
550	LP-96841	rtc	2025-08-06	18:57:59.785	172	93
551	PS-01367	rtc	2025-08-06	18:58:00.861	150	104
552	LC-30098	rtc	2025-08-06	18:58:01.131	151	89
553	RN-25892	rtc	2025-08-06	18:58:03.081	147	106
554	FP-11094	rtc	2025-08-06	18:58:02.816	156	111
555	RL-10411	rtc	2025-08-06	18:58:02.624	151	102
556	GL-58876	rtc	2025-08-06	18:58:04.569	166	137
557	HP-27244	rtc	2025-08-06	18:58:06.154	153	106
558	NL-90084	rtc	2025-08-06	18:58:08.19	104	106
559	FP-11094	rtc	2025-08-06	18:58:09.971	115	115
560	HP-27244	rtc	2025-08-06	18:58:12.081	108	467
561	RN-25892	rtc	2025-08-06	18:58:12.372	116	105
562	HF-30556	rtc	2025-08-06	18:58:19.923	102	104
563	PX-67625	rtc	2025-08-06	18:58:36.077	159	104
564	FW-36577	rtc	2025-08-06	18:59:20.855	67	3
565	KX-04815	rtc	2025-08-06	18:59:20.628	161	107
566	FW-36577	rtc	2025-08-06	19:01:22.272	103	33
567	PX-67625	rtc	2025-08-06	19:01:22.64	154	89
568	LP-96841	rtc	2025-08-06	19:01:22.555	108	50
569	GP-31281	rtc	2025-08-06	19:01:22.996	120	60
570	LP-50675	rtc	2025-08-06	19:01:22.674	136	71
571	RG-05774	rtc	2025-08-06	19:01:22.882	142	100
572	PS-01367	rtc	2025-08-06	19:01:23.301	143	80
573	RS-19535	rtc	2025-08-06	19:01:23.381	126	68
574	PH-32145	rtc	2025-08-06	19:01:23.388	116	45
575	GL-58876	rtc	2025-08-06	19:01:23.854	122	70
576	FC-09405	rtc	2025-08-06	19:01:24.223	133	75
577	RL-10411	rtc	2025-08-06	19:01:24.232	143	83
578	RG-05774	rtc	2025-08-06	19:03:35.216	140	59
579	FZ-15781	rtc	2025-08-06	19:03:35.439	146	63
580	LP-50675	rtc	2025-08-06	19:03:35.813	124	36
581	SR-71355	rtc	2025-08-06	19:03:35.639	137	58
582	GP-31281	rtc	2025-08-06	19:03:35.913	119	30
583	FC-09405	rtc	2025-08-06	19:03:36.015	123	40
584	PX-67625	rtc	2025-08-06	19:03:35.956	143	56
585	PS-01367	rtc	2025-08-06	19:03:36.095	141	48
586	HF-30556	rtc	2025-08-06	19:03:36.084	134	45
587	LP-96841	rtc	2025-08-06	19:03:36.33	124	21
588	HP-27244	rtc	2025-08-06	19:03:36.299	148	57
589	NL-90084	rtc	2025-08-06	19:03:36.277	142	46
590	RL-10411	rtc	2025-08-06	19:03:36.313	130	36
591	FP-11094	rtc	2025-08-06	19:03:36.505	135	31
592	GL-58876	rtc	2025-08-06	19:03:36.504	151	41
593	PH-32145	rtc	2025-08-06	19:03:36.477	131	43
594	RS-19535	rtc	2025-08-06	19:03:36.468	144	40
595	RN-25892	rtc	2025-08-06	19:03:36.641	139	44
596	FW-36577	rtc	2025-08-06	19:03:36.882	144	41
597	KT-68443	rtc	2025-08-06	19:03:36.721	135	47
598	FC-09405	rtc	2025-08-06	19:05:08.004	130	62
599	FZ-15781	rtc	2025-08-06	19:05:17.671	119	35
600	KT-68443	rtc	2025-08-06	19:05:17.769	106	4
601	SR-71355	rtc	2025-08-06	19:05:17.875	112	7
602	NL-90084	rtc	2025-08-06	19:05:18.049	152	53
603	PX-67625	rtc	2025-08-06	19:05:18.102	128	42
604	HF-30556	rtc	2025-08-06	19:05:18.502	121	25
605	PS-01367	rtc	2025-08-06	19:05:18.293	132	35
606	LP-96841	rtc	2025-08-06	19:05:18.515	138	33
607	RL-10411	rtc	2025-08-06	19:05:18.653	117	24
608	RG-05774	rtc	2025-08-06	19:05:18.754	135	44
609	RS-19535	rtc	2025-08-06	19:05:19.043	126	41
610	PH-32145	rtc	2025-08-06	19:05:18.855	139	49
611	HP-27244	rtc	2025-08-06	19:05:18.914	139	51
612	GL-58876	rtc	2025-08-06	19:05:19.095	142	54
613	RN-25892	rtc	2025-08-06	19:05:19.221	123	41
614	FP-11094	rtc	2025-08-06	19:05:19.282	135	53
615	FW-36577	rtc	2025-08-06	19:05:19.535	128	46
616	FC-09405	rtc	2025-08-06	19:06:46.944	125	56
617	KT-68443	rtc	2025-08-06	19:06:53.915	122	41
618	FZ-15781	rtc	2025-08-06	19:06:54.193	115	35
619	SR-71355	rtc	2025-08-06	19:06:54.361	106	12
620	LP-50675	rtc	2025-08-06	19:06:54.515	99	7
621	NL-90084	rtc	2025-08-06	19:06:54.741	134	55
622	PX-67625	rtc	2025-08-06	19:06:54.9	102	5
623	PS-01367	rtc	2025-08-06	19:06:55.064	106	7
624	PH-32145	rtc	2025-08-06	19:06:55.709	116	31
625	HF-30556	rtc	2025-08-06	19:06:56.138	112	22
626	HP-27244	rtc	2025-08-06	19:06:56.293	117	24
627	RS-19535	rtc	2025-08-06	19:06:56.512	112	17
628	GL-58876	rtc	2025-08-06	19:06:56.8	123	33
629	FW-36577	rtc	2025-08-06	19:06:57.522	113	15
630	RG-05774	rtc	2025-08-06	19:06:58.783	117	33
631	GP-31281	rtc	2025-08-06	19:08:31.679	114	40
632	FC-09405	rtc	2025-08-06	19:08:31.545	129	61
633	HP-27244	rtc	2025-08-06	19:08:33.791	142	67
634	SR-71355	rtc	2025-08-06	19:08:37.983	143	65
635	PS-01367	rtc	2025-08-06	19:08:38.124	140	62
636	FZ-15781	rtc	2025-08-06	19:08:38.433	141	69
637	FP-11094	rtc	2025-08-06	19:08:38.63	133	63
638	PX-67625	rtc	2025-08-06	19:08:38.807	132	63
639	LP-50675	rtc	2025-08-06	19:08:38.997	118	38
640	RN-25892	rtc	2025-08-06	19:08:39.141	125	54
641	KT-68443	rtc	2025-08-06	19:08:39.299	138	61
642	NL-90084	rtc	2025-08-06	19:08:39.431	141	58
643	HF-30556	rtc	2025-08-06	19:08:39.641	130	58
644	RL-10411	rtc	2025-08-06	19:08:39.843	120	54
645	LP-96841	rtc	2025-08-06	19:08:40.011	147	42
646	PH-32145	rtc	2025-08-06	19:08:40.085	151	56
647	GL-58876	rtc	2025-08-06	19:08:40.148	134	57
648	RS-19535	rtc	2025-08-06	19:08:40.386	135	62
649	FW-36577	rtc	2025-08-06	19:08:40.821	145	51
650	PS-01367	rtc	2025-08-06	19:10:11.474	132	64
651	FC-09405	rtc	2025-08-06	19:10:11.648	124	59
652	HP-27244	rtc	2025-08-06	19:10:11.807	137	64
653	GP-31281	rtc	2025-08-06	19:10:15.527	115	45
654	FP-11094	rtc	2025-08-06	19:10:16.054	139	67
655	PH-32145	rtc	2025-08-06	19:10:16.225	150	69
656	PX-67625	rtc	2025-08-06	19:10:16.333	133	66
657	LP-50675	rtc	2025-08-06	19:10:16.409	125	44
658	RN-25892	rtc	2025-08-06	19:10:16.59	134	62
659	SR-71355	rtc	2025-08-06	19:10:16.835	136	65
660	RL-10411	rtc	2025-08-06	19:10:17.29	125	64
661	HF-30556	rtc	2025-08-06	19:10:17.641	130	65
662	LP-96841	rtc	2025-08-06	19:10:17.837	123	52
663	NL-90084	rtc	2025-08-06	19:10:19.026	143	56
664	KT-68443	rtc	2025-08-06	19:10:19.18	145	59
665	GL-58876	rtc	2025-08-06	19:10:19.199	147	63
666	FW-36577	rtc	2025-08-06	19:10:20.033	129	39
667	RS-19535	rtc	2025-08-06	19:10:20.575	135	63
668	FZ-15781	rtc	2025-08-06	19:10:22.517	115	59
669	PX-67625	rtc	2025-08-06	19:11:50.241	105	23
670	PS-01367	rtc	2025-08-06	19:11:50.635	106	31
671	HP-27244	rtc	2025-08-06	19:11:50.828	112	38
672	RL-10411	rtc	2025-08-06	19:11:52.642	105	28
673	FC-09405	rtc	2025-08-06	19:11:52.818	111	50
674	HF-30556	rtc	2025-08-06	19:11:55.311	118	53
675	LP-96841	rtc	2025-08-06	19:11:59.238	139	49
676	RN-25892	rtc	2025-08-06	19:11:59.383	119	51
677	LP-50675	rtc	2025-08-06	19:11:59.665	108	45
678	NL-90084	rtc	2025-08-06	19:11:59.87	133	64
679	GP-31281	rtc	2025-08-06	19:12:00.08	107	39
680	GL-58876	rtc	2025-08-06	19:12:00.242	135	66
681	SR-71355	rtc	2025-08-06	19:12:01.367	118	54
682	FW-36577	rtc	2025-08-06	19:12:01.683	130	35
683	FP-11094	rtc	2025-08-06	19:12:01.86	114	39
684	KT-68443	rtc	2025-08-06	19:12:02.021	124	56
685	PH-32145	rtc	2025-08-06	19:12:02.327	130	61
686	RS-19535	rtc	2025-08-06	19:12:04.079	126	55
687	HP-27244	rtc	2025-08-06	19:13:30.945	144	65
688	PX-67625	rtc	2025-08-06	19:13:31.118	141	64
689	PS-01367	rtc	2025-08-06	19:13:31.177	136	60
690	RL-10411	rtc	2025-08-06	19:13:39.891	118	34
691	FC-09405	rtc	2025-08-06	19:13:39.957	127	58
692	NL-90084	rtc	2025-08-06	19:13:41.109	139	62
693	HF-30556	rtc	2025-08-06	19:13:41.363	126	61
694	SR-71355	rtc	2025-08-06	19:13:41.597	127	48
695	RN-25892	rtc	2025-08-06	19:13:41.795	127	52
696	FW-36577	rtc	2025-08-06	19:13:42.098	130	40
697	KT-68443	rtc	2025-08-06	19:13:42.218	135	51
698	GP-31281	rtc	2025-08-06	19:13:42.443	108	29
699	LP-50675	rtc	2025-08-06	19:13:44.224	116	36
700	FP-11094	rtc	2025-08-06	19:13:44.39	130	57
701	LP-96841	rtc	2025-08-06	19:13:44.556	135	43
702	GL-58876	rtc	2025-08-06	19:13:44.704	135	62
703	PH-32145	rtc	2025-08-06	19:13:44.883	142	64
704	RS-19535	rtc	2025-08-06	19:14:00.667	139	62
705	PX-67625	rtc	2025-08-06	19:15:14.153	132	61
706	HP-27244	rtc	2025-08-06	19:15:14.338	140	67
707	PS-01367	rtc	2025-08-06	19:15:14.532	131	64
708	SR-71355	rtc	2025-08-06	19:15:26.238	142	62
709	RN-25892	rtc	2025-08-06	19:15:26.41	139	60
710	GP-31281	rtc	2025-08-06	19:15:26.596	119	37
711	NL-90084	rtc	2025-08-06	19:15:27.413	150	60
712	FP-11094	rtc	2025-08-06	19:15:27.612	144	60
713	FW-36577	rtc	2025-08-06	19:15:27.939	151	46
714	KT-68443	rtc	2025-08-06	19:15:28.394	151	63
715	HF-30556	rtc	2025-08-06	19:15:28.769	137	55
716	LP-96841	rtc	2025-08-06	19:15:28.967	132	45
717	RL-10411	rtc	2025-08-06	19:15:29.799	136	58
718	FC-09405	rtc	2025-08-06	19:15:29.976	131	52
719	PH-32145	rtc	2025-08-06	19:15:30.133	157	59
720	GL-58876	rtc	2025-08-06	19:15:30.274	148	58
721	RS-19535	rtc	2025-08-06	19:16:02.72	138	68
722	LP-50675	rtc	2025-08-06	19:16:02.973	120	36
723	PX-67625	rtc	2025-08-06	19:16:57.211	145	68
724	HP-27244	rtc	2025-08-06	19:16:57.367	148	58
725	PS-01367	rtc	2025-08-06	19:16:57.404	140	62
726	GP-31281	rtc	2025-08-06	19:17:11.029	112	39
727	RN-25892	rtc	2025-08-06	19:17:11.275	134	64
728	HF-30556	rtc	2025-08-06	19:17:11.82	134	65
729	NL-90084	rtc	2025-08-06	19:17:13.247	150	65
730	LP-96841	rtc	2025-08-06	19:17:13.455	128	52
731	FW-36577	rtc	2025-08-06	19:17:14.052	146	52
732	FP-11094	rtc	2025-08-06	19:17:14.215	141	61
733	KT-68443	rtc	2025-08-06	19:17:14.4	152	64
734	PH-32145	rtc	2025-08-06	19:17:14.59	157	65
735	GL-58876	rtc	2025-08-06	19:17:14.843	148	69
736	RL-10411	rtc	2025-08-06	19:17:15.444	133	67
737	FC-09405	rtc	2025-08-06	19:17:15.681	130	64
738	SR-71355	rtc	2025-08-06	19:17:35.61	147	73
739	RS-19535	rtc	2025-08-06	19:18:03.964	141	74
740	LP-50675	rtc	2025-08-06	19:18:04.179	121	52
741	PS-01367	rtc	2025-08-06	19:18:41.842	139	66
742	PX-67625	rtc	2025-08-06	19:18:42.053	142	60
743	HP-27244	rtc	2025-08-06	19:18:42.104	140	59
744	KT-68443	rtc	2025-08-06	19:19:01.1	134	59
745	HF-30556	rtc	2025-08-06	19:19:01.403	122	51
746	GP-31281	rtc	2025-08-06	19:19:01.476	114	30
747	RN-25892	rtc	2025-08-06	19:19:01.799	119	47
748	PH-32145	rtc	2025-08-06	19:19:01.571	135	54
749	FP-11094	rtc	2025-08-06	19:19:02.086	118	39
750	LP-96841	rtc	2025-08-06	19:19:02.57	113	37
751	NL-90084	rtc	2025-08-06	19:19:02.404	127	55
752	FW-36577	rtc	2025-08-06	19:19:02.989	122	29
753	GL-58876	rtc	2025-08-06	19:19:03.112	133	55
754	FC-09405	rtc	2025-08-06	19:19:03.639	113	44
755	RL-10411	rtc	2025-08-06	19:19:04.439	113	39
756	SR-71355	rtc	2025-08-06	19:19:30.924	142	64
757	LP-50675	rtc	2025-08-06	19:20:02.433	108	43
758	RS-19535	rtc	2025-08-06	19:20:02.664	134	65
759	PX-67625	rtc	2025-08-06	19:20:23.893	143	63
760	HP-27244	rtc	2025-08-06	19:20:23.994	147	65
761	PS-01367	rtc	2025-08-06	19:20:24.188	138	62
762	FW-36577	rtc	2025-08-06	19:20:46.935	125	42
763	NL-90084	rtc	2025-08-06	19:20:47.146	151	60
764	PH-32145	rtc	2025-08-06	19:20:47.39	157	66
765	FP-11094	rtc	2025-08-06	19:20:47.63	142	64
766	RN-25892	rtc	2025-08-06	19:20:47.826	138	64
767	HF-30556	rtc	2025-08-06	19:20:47.999	137	61
768	GP-31281	rtc	2025-08-06	19:20:48.171	117	35
769	KT-68443	rtc	2025-08-06	19:20:48.352	147	61
770	GL-58876	rtc	2025-08-06	19:20:48.43	148	61
771	LP-96841	rtc	2025-08-06	19:20:48.47	160	50
772	FC-09405	rtc	2025-08-06	19:20:48.843	129	66
773	RL-10411	rtc	2025-08-06	19:20:49.93	133	64
774	SR-71355	rtc	2025-08-06	19:21:20.267	141	65
775	RS-19535	rtc	2025-08-06	19:21:58.673	133	60
776	LP-50675	rtc	2025-08-06	19:21:58.864	115	42
777	PS-01367	rtc	2025-08-06	19:22:04.671	134	62
778	PX-67625	rtc	2025-08-06	19:22:04.866	135	60
779	HP-27244	rtc	2025-08-06	19:22:05.025	141	60
780	GP-31281	rtc	2025-08-06	19:22:29.522	110	30
781	FC-09405	rtc	2025-08-06	19:22:29.755	127	53
782	NL-90084	rtc	2025-08-06	19:22:30.082	144	57
783	FP-11094	rtc	2025-08-06	19:22:30.256	136	53
784	PH-32145	rtc	2025-08-06	19:22:30.405	148	61
785	HF-30556	rtc	2025-08-06	19:22:31.143	132	52
786	RN-25892	rtc	2025-08-06	19:22:31.452	131	54
787	LP-96841	rtc	2025-08-06	19:22:31.928	148	50
788	FW-36577	rtc	2025-08-06	19:22:32.754	128	44
789	RL-10411	rtc	2025-08-06	19:22:33.108	126	54
790	KT-68443	rtc	2025-08-06	19:22:33.271	146	61
791	GL-58876	rtc	2025-08-06	19:22:33.698	142	58
792	SR-71355	rtc	2025-08-06	19:23:09.823	140	61
793	HP-27244	rtc	2025-08-06	19:23:44.786	143	68
794	PS-01367	rtc	2025-08-06	19:23:44.966	134	63
795	PX-67625	rtc	2025-08-06	19:23:45.186	138	69
796	RS-19535	rtc	2025-08-06	19:23:50.59	137	69
797	LP-50675	rtc	2025-08-06	19:23:55.302	118	44
798	GP-31281	rtc	2025-08-06	19:24:15.119	114	42
799	FP-11094	rtc	2025-08-06	19:24:15.314	141	66
800	PH-32145	rtc	2025-08-06	19:24:15.495	155	70
801	NL-90084	rtc	2025-08-06	19:24:15.833	149	66
802	HF-30556	rtc	2025-08-06	19:24:15.962	136	65
803	RN-25892	rtc	2025-08-06	19:24:16.124	135	61
804	FC-09405	rtc	2025-08-06	19:24:16.548	127	66
805	LP-96841	rtc	2025-08-06	19:24:16.688	127	52
806	FW-36577	rtc	2025-08-06	19:24:16.967	150	42
807	KT-68443	rtc	2025-08-06	19:24:17.095	148	60
808	RL-10411	rtc	2025-08-06	19:24:17.298	130	61
809	GL-58876	rtc	2025-08-06	19:24:17.422	146	65
810	SR-71355	rtc	2025-08-06	19:24:54.996	141	61
811	PS-01367	rtc	2025-08-06	19:25:23.748	139	55
812	PX-67625	rtc	2025-08-06	19:25:23.966	141	50
813	HP-27244	rtc	2025-08-06	19:25:24.131	146	57
814	RS-19535	rtc	2025-08-06	19:25:47.212	136	67
815	LP-50675	rtc	2025-08-06	19:25:59.996	115	41
816	HF-30556	rtc	2025-08-06	19:26:01.038	130	61
817	RN-25892	rtc	2025-08-06	19:26:01.246	123	50
818	PH-32145	rtc	2025-08-06	19:26:01.422	142	65
819	GP-31281	rtc	2025-08-06	19:26:01.669	111	38
820	NL-90084	rtc	2025-08-06	19:26:01.959	138	59
821	FP-11094	rtc	2025-08-06	19:26:02.132	124	57
822	LP-96841	rtc	2025-08-06	19:26:02.305	117	47
823	RL-10411	rtc	2025-08-06	19:26:02.611	120	47
824	GL-58876	rtc	2025-08-06	19:26:02.763	137	58
825	FW-36577	rtc	2025-08-06	19:26:03.324	131	41
826	FC-09405	rtc	2025-08-06	19:26:03.578	122	53
827	KT-68443	rtc	2025-08-06	19:26:03.756	137	58
828	SR-71355	rtc	2025-08-06	19:26:45.016	143	64
829	HP-27244	rtc	2025-08-06	19:27:05.975	148	61
830	PX-67625	rtc	2025-08-06	19:27:05.984	145	61
831	PS-01367	rtc	2025-08-06	19:27:06.174	140	58
832	RS-19535	rtc	2025-08-06	19:27:45.256	129	54
833	GP-31281	rtc	2025-08-06	19:27:46.93	111	3
834	RN-25892	rtc	2025-08-06	19:27:47.165	119	22
835	PH-32145	rtc	2025-08-06	19:27:47.342	140	49
836	HF-30556	rtc	2025-08-06	19:27:47.595	122	23
837	NL-90084	rtc	2025-08-06	19:27:47.814	132	40
838	LP-96841	rtc	2025-08-06	19:27:47.995	131	34
839	GL-58876	rtc	2025-08-06	19:27:47.894	136	46
840	FP-11094	rtc	2025-08-06	19:27:48.208	135	44
841	LP-50675	rtc	2025-08-06	19:27:48.063	113	5
842	RL-10411	rtc	2025-08-06	19:27:48.652	119	21
843	FW-36577	rtc	2025-08-06	19:27:49.053	121	28
844	KT-68443	rtc	2025-08-06	19:27:49.313	138	48
845	FC-09405	rtc	2025-08-06	19:27:49.599	120	34
846	SR-71355	rtc	2025-08-06	19:28:34.632	125	58
847	PS-01367	rtc	2025-08-06	19:28:47.271	132	45
848	HP-27244	rtc	2025-08-06	19:28:47.467	147	53
849	PX-67625	rtc	2025-08-06	19:28:47.474	127	36
850	GP-31281	rtc	2025-08-06	19:29:32.314	115	33
851	HF-30556	rtc	2025-08-06	19:29:32.128	130	56
852	FP-11094	rtc	2025-08-06	19:29:32.595	122	51
853	LP-96841	rtc	2025-08-06	19:29:32.949	140	32
854	RN-25892	rtc	2025-08-06	19:29:32.898	131	46
855	PH-32145	rtc	2025-08-06	19:29:32.948	155	62
856	GL-58876	rtc	2025-08-06	19:29:33.062	149	57
857	LP-50675	rtc	2025-08-06	19:29:33.288	118	26
858	RL-10411	rtc	2025-08-06	19:29:33.263	112	13
859	NL-90084	rtc	2025-08-06	19:29:33.166	148	52
860	FC-09405	rtc	2025-08-06	19:29:33.438	115	23
861	FW-36577	rtc	2025-08-06	19:29:33.687	125	24
862	KT-68443	rtc	2025-08-06	19:29:34.046	141	58
863	RS-19535	rtc	2025-08-06	19:29:34.979	137	52
864	PX-67625	rtc	2025-08-06	19:30:26.723	145	62
865	HP-27244	rtc	2025-08-06	19:30:26.766	147	59
866	PS-01367	rtc	2025-08-06	19:30:26.952	140	56
867	FC-09405	rtc	2025-08-06	19:31:10.626	127	26
868	RL-10411	rtc	2025-08-06	19:31:10.811	127	25
869	FP-11094	rtc	2025-08-06	19:31:11.874	136	37
870	NL-90084	rtc	2025-08-06	19:31:12.113	146	54
871	RN-25892	rtc	2025-08-06	19:31:12.478	136	43
872	HF-30556	rtc	2025-08-06	19:31:13.263	133	55
873	LP-96841	rtc	2025-08-06	19:31:13.487	133	42
874	LP-50675	rtc	2025-08-06	19:31:13.704	123	23
875	GL-58876	rtc	2025-08-06	19:31:13.873	146	56
876	PH-32145	rtc	2025-08-06	19:31:14.151	154	59
877	KT-68443	rtc	2025-08-06	19:31:14.4	151	55
878	FW-36577	rtc	2025-08-06	19:31:15.14	132	22
879	RS-19535	rtc	2025-08-06	19:31:27.852	141	55
880	PS-01367	rtc	2025-08-06	19:32:07.42	138	65
881	PX-67625	rtc	2025-08-06	19:32:07.599	140	59
882	HP-27244	rtc	2025-08-06	19:32:07.763	145	61
883	RL-10411	rtc	2025-08-06	19:32:54.58	128	22
884	FC-09405	rtc	2025-08-06	19:32:54.634	129	35
885	GP-31281	rtc	2025-08-06	19:32:54.838	119	9
886	FP-11094	rtc	2025-08-06	19:32:55.08	134	31
887	NL-90084	rtc	2025-08-06	19:32:55.468	140	47
888	RN-25892	rtc	2025-08-06	19:32:55.646	130	30
889	HF-30556	rtc	2025-08-06	19:32:56.036	129	42
890	LP-96841	rtc	2025-08-06	19:32:56.345	131	34
891	KT-68443	rtc	2025-08-06	19:32:56.506	133	25
892	PH-32145	rtc	2025-08-06	19:32:56.707	144	53
893	FW-36577	rtc	2025-08-06	19:32:57.158	132	32
894	GL-58876	rtc	2025-08-06	19:32:57.793	136	47
895	RS-19535	rtc	2025-08-06	19:33:30.242	138	62
896	HP-27244	rtc	2025-08-06	19:33:51.498	149	61
897	PS-01367	rtc	2025-08-06	19:33:51.66	140	56
898	PX-67625	rtc	2025-08-06	19:33:51.711	144	66
899	RL-10411	rtc	2025-08-06	19:34:43.452	135	68
900	GP-31281	rtc	2025-08-06	19:34:43.663	118	42
